wall_time,ros_time_sec,elapsed_sec,has_ready,driver_ready,ready_age_sec,has_state,state_age_sec,state_size,has_command,command_age_sec,command_size,service_mode,service_suction,service_pick,service_place,service_stack,service_payload_estimate,service_payload_state,service_arm_mission,service_nav_arm_event,action_move_joint,has_nav_state,nav_state_age_sec,nav_state_x,nav_state_y,nav_state_yaw,has_nav_task_points,nav_task_points_age_sec,nav_task_points_count,nav_task_points_min_id,nav_task_points_max_id,nav_task_points_summary,has_nav_mission_request,nav_mission_request_age_sec,nav_mission_action,nav_mission_task_index,nav_mission_point_id,nav_mission_x,nav_mission_y,has_nav_mission_response,nav_mission_response_age_sec,nav_mission_response_success,nav_mission_response_message,has_nav_arm_event_request,nav_arm_event_request_age_sec,nav_arm_event_request_message,has_nav_arm_event_response,nav_arm_event_response_age_sec,nav_arm_event_response_success,nav_arm_event_response_message,state_valid_0,state_q_rad_0,state_q_deg_0,state_dq_0,state_tau_est_0,state_valid_1,state_q_rad_1,state_q_deg_1,state_dq_1,state_tau_est_1,state_valid_2,state_q_rad_2,state_q_deg_2,state_dq_2,state_tau_est_2,state_valid_3,state_q_rad_3,state_q_deg_3,state_dq_3,state_tau_est_3,state_valid_4,state_q_rad_4,state_q_deg_4,state_dq_4,state_tau_est_4,cmd_q_rad_0,cmd_q_deg_0,cmd_dq_0,cmd_tau_0,cmd_kp_0,cmd_kd_0,cmd_q_rad_1,cmd_q_deg_1,cmd_dq_1,cmd_tau_1,cmd_kp_1,cmd_kd_1,cmd_q_rad_2,cmd_q_deg_2,cmd_dq_2,cmd_tau_2,cmd_kp_2,cmd_kd_2,cmd_q_rad_3,cmd_q_deg_3,cmd_dq_3,cmd_tau_3,cmd_kp_3,cmd_kd_3,cmd_q_rad_4,cmd_q_deg_4,cmd_dq_4,cmd_tau_4,cmd_kp_4,cmd_kd_4
2026-07-06 23:43:50.920,1783352630.919904947,22.013931312,1,1,21.998368177,1,0.006268202,5,1,0.005885505,5,1,0,0,0,0,1,1,1,1,1,1,0.005657233,-1.548943933,0.614217140,2.666314948,1,21.998273212,6,1,6,1:-0.006:-0.020|2:-1.843:0.764|3:-1.680:1.112|4:-1.685:1.809|5:-1.709:2.569|6:-0.827:2.882,1,9.803576142,ready,8,4,-1.685056000,1.809350000,1,9.803543221,1,received,0,-1.000000000,,0,-1.000000000,0,,1,0.097467422,5.584471948,-0.007326126,-0.041514397,1,3.266286135,187.144410202,-0.002442360,-2.769229889,1,-2.891775131,-165.686510320,-0.002442360,2.564102173,1,-0.171092033,-9.802851421,0.007326126,0.412698746,1,0.651356697,37.319989700,-0.012210846,-0.003663063,0.097467422,5.584471948,0.000000000,-0.000000000,8.000000000,2.500000000,3.292989016,188.674372576,0.000000000,-2.820857763,2.000000000,0.500000000,-2.900548935,-166.189212243,0.000000000,2.581554413,1.000000000,0.500000000,-0.178721428,-10.239983528,0.000000000,0.422427684,0.500000000,0.200000003,0.651740074,37.341955589,0.000000000,0.000099993,0.000000000,0.100000001
2026-07-06 23:43:51.919,1783352631.919802904,23.013829149,1,1,22.998266014,1,0.006039959,5,1,0.005660414,5,1,0,0,0,0,1,1,1,1,1,1,0.005590369,-1.675445723,0.668063369,2.655218986,1,22.998171049,6,1,6,1:-0.006:-0.020|2:-1.843:0.764|3:-1.680:1.112|4:-1.685:1.809|5:-1.709:2.569|6:-0.827:2.882,1,10.803473979,ready,8,4,-1.685056000,1.809350000,1,10.803441058,1,received,0,-1.000000000,,0,-1.000000000,0,,1,0.097085953,5.562615343,-0.021978378,-0.017093658,1,3.266286135,187.144410202,-0.002442360,-2.782905579,1,-2.891775131,-165.686510320,-0.002442360,2.564102173,1,-0.171092033,-9.802851421,-0.007326126,0.407814026,1,0.650973320,37.298023812,-0.036628723,-0.003663063,0.097467422,5.584471948,0.000000000,-0.000000000,8.000000000,2.500000000,3.292989016,188.674372576,0.000000000,-2.820857763,2.000000000,0.500000000,-2.900548935,-166.189212243,0.000000000,2.581554413,1.000000000,0.500000000,-0.178721428,-10.239983528,0.000000000,0.422427684,0.500000000,0.200000003,0.651740074,37.341955589,0.000000000,0.000099993,0.000000000,0.100000001
2026-07-06 23:43:52.919,1783352632.919773102,24.013799384,1,1,23.998236249,1,0.006547350,5,1,0.005780501,5,1,0,0,0,0,1,1,1,1,1,1,0.005588960,-1.692666565,0.677430188,2.639748640,1,23.998141284,6,1,6,1:-0.006:-0.020|2:-1.843:0.764|3:-1.680:1.112|4:-1.685:1.809|5:-1.709:2.569|6:-0.827:2.882,1,11.803444214,ready,8,4,-1.685056000,1.809350000,1,11.803411293,1,received,0,-1.000000000,,0,-1.000000000,0,,1,0.097467422,5.584471948,-0.007326126,-0.007326126,1,3.266286135,187.144410202,-0.002442360,-2.782905579,1,-2.891775131,-165.686510320,-0.002442360,2.564102173,1,-0.171092033,-9.802851421,0.007326126,0.407814026,1,0.651356697,37.319989700,-0.036628723,-0.003663063,0.097467422,5.584471948,0.000000000,-0.000000000,8.000000000,2.500000000,3.292989016,188.674372576,0.000000000,-2.820857763,2.000000000,0.500000000,-2.900548935,-166.189212243,0.000000000,2.581554413,1.000000000,0.500000000,-0.178721428,-10.239983528,0.000000000,0.422427684,0.500000000,0.200000003,0.651740074,37.341955589,0.000000000,0.000099993,0.000000000,0.100000001
2026-07-06 23:43:53.919,1783352633.919692039,25.013718375,1,1,24.998155240,1,0.006468969,5,1,0.005775743,5,1,0,0,0,0,1,1,1,1,1,1,0.005687006,-1.690582550,0.681900770,2.640079282,1,24.998060275,6,1,6,1:-0.006:-0.020|2:-1.843:0.764|3:-1.680:1.112|4:-1.685:1.809|5:-1.709:2.569|6:-0.827:2.882,1,12.803363205,ready,8,4,-1.685056000,1.809350000,1,12.803330284,1,received,0,-1.000000000,,0,-1.000000000,0,,1,0.097848892,5.606328554,0.007326126,-0.021978378,1,3.266286135,187.144410202,-0.002442360,-2.782905579,1,-2.891775131,-165.686510320,-0.002442360,2.564102173,1,-0.171092033,-9.802851421,-0.021978378,0.412698746,1,0.651356697,37.319989700,-0.036628723,-0.003663063,0.097467422,5.584471948,0.000000000,-0.000000000,8.000000000,2.500000000,3.292989016,188.674372576,0.000000000,-2.820857763,2.000000000,0.500000000,-2.900548935,-166.189212243,0.000000000,2.581554413,1.000000000,0.500000000,-0.178721428,-10.239983528,0.000000000,0.422427684,0.500000000,0.200000003,0.651740074,37.341955589,0.000000000,0.000099993,0.000000000,0.100000001
2026-07-06 23:43:54.919,1783352634.919619560,26.013645737,1,1,25.998082602,1,0.006382696,5,1,0.005846080,5,1,0,0,0,0,1,1,1,1,1,1,0.005706826,-1.596980144,0.754255481,2.246677051,1,25.997987637,6,1,6,1:-0.006:-0.020|2:-1.843:0.764|3:-1.680:1.112|4:-1.685:1.809|5:-1.709:2.569|6:-0.827:2.882,1,13.803290567,ready,8,4,-1.685056000,1.809350000,1,13.803257646,1,received,0,-1.000000000,,0,-1.000000000,0,,1,0.097848892,5.606328554,-0.007326126,-0.026862144,1,3.266286135,187.144410202,0.002442360,-2.782905579,1,-2.891775131,-165.686510320,-0.002442360,2.564102173,1,-0.171092033,-9.802851421,-0.007326126,0.407814026,1,0.651356697,37.319989700,-0.012210846,-0.003663063,0.097467422,5.584471948,0.000000000,-0.000000000,8.000000000,2.500000000,3.292989016,188.674372576,0.000000000,-2.820857763,2.000000000,0.500000000,-2.900548935,-166.189212243,0.000000000,2.581554413,1.000000000,0.500000000,-0.178721428,-10.239983528,0.000000000,0.422427684,0.500000000,0.200000003,0.651740074,37.341955589,0.000000000,0.000099993,0.000000000,0.100000001
2026-07-06 23:43:55.919,1783352635.919559717,27.013585911,1,1,26.998022776,1,0.006576713,5,1,0.005774165,5,1,0,0,0,0,1,1,1,1,1,1,0.005672351,-1.487144829,0.787453130,1.779789119,1,26.997927811,6,1,6,1:-0.006:-0.020|2:-1.843:0.764|3:-1.680:1.112|4:-1.685:1.809|5:-1.709:2.569|6:-0.827:2.882,1,14.803230741,ready,8,4,-1.685056000,1.809350000,1,14.803197820,1,received,0,-1.000000000,,0,-1.000000000,0,,1,0.097848892,5.606328554,-0.021978378,-0.026862144,1,3.266286135,187.144410202,-0.007326126,-2.782905579,1,-2.891775131,-165.686510320,-0.002442360,2.550426483,1,-0.171092033,-9.802851421,-0.007326126,0.407814026,1,0.651356697,37.319989700,-0.012210846,-0.003663063,0.097467422,5.584471948,0.000000000,-0.000000000,8.000000000,2.500000000,3.292989016,188.674372576,0.000000000,-2.820857763,2.000000000,0.500000000,-2.900548935,-166.189212243,0.000000000,2.581554413,1.000000000,0.500000000,-0.178721428,-10.239983528,0.000000000,0.422427684,0.500000000,0.200000003,0.651740074,37.341955589,0.000000000,0.000099993,0.000000000,0.100000001
2026-07-06 23:43:56.919,1783352636.919485331,28.013511605,1,1,27.997948470,1,0.006419762,5,1,0.005745087,5,1,0,0,0,0,1,1,1,1,1,1,0.005680033,-1.418411036,0.759919440,1.534220323,1,27.997853505,6,1,6,1:-0.006:-0.020|2:-1.843:0.764|3:-1.680:1.112|4:-1.685:1.809|5:-1.709:2.569|6:-0.827:2.882,1,15.803156435,ready,8,4,-1.685056000,1.809350000,1,15.803123514,1,received,0,-1.000000000,,0,-1.000000000,0,,1,0.097848892,5.606328554,0.007326126,-0.026862144,1,3.266286135,187.144410202,-0.002442360,-2.769229889,1,-2.891775131,-165.686510320,-0.002442360,2.564102173,1,-0.171092033,-9.802851421,0.007326126,0.407814026,1,0.651356697,37.319989700,-0.012210846,-0.003663063,0.097467422,5.584471948,0.000000000,-0.000000000,8.000000000,2.500000000,3.292989016,188.674372576,0.000000000,-2.820857763,2.000000000,0.500000000,-2.900548935,-166.189212243,0.000000000,2.581554413,1.000000000,0.500000000,-0.178721428,-10.239983528,0.000000000,0.422427684,0.500000000,0.200000003,0.651740074,37.341955589,0.000000000,0.000099993,0.000000000,0.100000001
2026-07-06 23:43:57.919,1783352637.919417143,29.013443437,1,1,28.997880302,1,0.006384062,5,1,0.005808075,5,1,0,0,0,0,1,1,1,1,1,1,0.005580483,-1.410532012,0.760113690,1.537781271,1,28.997785337,6,1,6,1:-0.006:-0.020|2:-1.843:0.764|3:-1.680:1.112|4:-1.685:1.809|5:-1.709:2.569|6:-0.827:2.882,1,16.803088267,ready,8,4,-1.685056000,1.809350000,1,16.803055346,1,received,0,-1.000000000,,0,-1.000000000,0,,1,0.097848892,5.606328554,-0.007326126,-0.026862144,1,3.266286135,187.144410202,-0.002442360,-2.782905579,1,-2.891775131,-165.686510320,-0.002442360,2.564102173,1,-0.171092033,-9.802851421,-0.007326126,0.412698746,1,0.651356697,37.319989700,-0.012210846,-0.003663063,0.097467422,5.584471948,0.000000000,-0.000000000,8.000000000,2.500000000,3.292989016,188.674372576,0.000000000,-2.820857763,2.000000000,0.500000000,-2.900548935,-166.189212243,0.000000000,2.581554413,1.000000000,0.500000000,-0.178721428,-10.239983528,0.000000000,0.422427684,0.500000000,0.200000003,0.651740074,37.341955589,0.000000000,0.000099993,0.000000000,0.100000001
2026-07-06 23:43:58.919,1783352638.919354916,30.013381031,1,1,29.997817896,1,0.006703400,5,1,0.005888360,5,1,0,0,0,0,1,1,1,1,1,1,0.005730360,-1.512869599,0.865837888,1.800142965,1,29.997722931,6,1,6,1:-0.006:-0.020|2:-1.843:0.764|3:-1.680:1.112|4:-1.685:1.809|5:-1.709:2.569|6:-0.827:2.882,1,17.803025861,ready,8,4,-1.685056000,1.809350000,1,17.802992940,1,received,0,-1.000000000,,0,-1.000000000,0,,1,0.097467422,5.584471948,-0.007326126,-0.026862144,1,3.266286135,187.144410202,-0.007326126,-2.782905579,1,-2.891775131,-165.686510320,-0.002442360,2.550426483,1,-0.171092033,-9.802851421,0.007326126,0.412698746,1,0.651356697,37.319989700,0.012210846,-0.003663063,0.097467422,5.584471948,0.000000000,-0.000000000,8.000000000,2.500000000,3.292989016,188.674372576,0.000000000,-2.820857763,2.000000000,0.500000000,-2.900548935,-166.189212243,0.000000000,2.581554413,1.000000000,0.500000000,-0.178721428,-10.239983528,0.000000000,0.422427684,0.500000000,0.200000003,0.651740074,37.341955589,0.000000000,0.000099993,0.000000000,0.100000001
2026-07-06 23:43:59.919,1783352639.919274092,31.013300321,1,1,30.997737186,1,0.006510807,5,1,0.005877262,5,1,0,0,0,0,1,1,1,1,1,1,0.005601452,-1.559325168,1.032271954,1.852917351,1,30.997642221,6,1,6,1:-0.006:-0.020|2:-1.843:0.764|3:-1.680:1.112|4:-1.685:1.809|5:-1.709:2.569|6:-0.827:2.882,1,18.802945151,ready,8,4,-1.685056000,1.809350000,1,18.802912230,1,received,0,-1.000000000,,0,-1.000000000,0,,1,0.098230362,5.628185159,0.007326126,-0.051281929,1,3.266286135,187.144410202,-0.002442360,-2.782905579,1,-2.891775131,-165.686510320,-0.002442360,2.564102173,1,-0.171092033,-9.802851421,-0.007326126,0.407814026,1,0.651356697,37.319989700,-0.012210846,-0.003663063,0.097467422,5.584471948,0.000000000,-0.000000000,8.000000000,2.500000000,3.292989016,188.674372576,0.000000000,-2.820857763,2.000000000,0.500000000,-2.900548935,-166.189212243,0.000000000,2.581554413,1.000000000,0.500000000,-0.178721428,-10.239983528,0.000000000,0.422427684,0.500000000,0.200000003,0.651740074,37.341955589,0.000000000,0.000099993,0.000000000,0.100000001
2026-07-06 23:44:00.919,1783352640.919259071,32.013285331,1,1,31.997722196,1,0.006436608,5,1,0.005856075,5,1,0,0,0,0,1,1,1,1,1,1,0.005679986,-1.549406291,1.180397673,1.667977482,1,31.997627231,6,1,6,1:-0.006:-0.020|2:-1.843:0.764|3:-1.680:1.112|4:-1.685:1.809|5:-1.709:2.569|6:-0.827:2.882,1,19.802930161,ready,8,4,-1.685056000,1.809350000,1,19.802897240,1,received,0,-1.000000000,,0,-1.000000000,0,,1,0.097848892,5.606328554,-0.007326126,-0.041514397,1,3.266286135,187.144410202,-0.002442360,-2.782905579,1,-2.891775131,-165.686510320,-0.002442360,2.564102173,1,-0.171092033,-9.802851421,-0.007326126,0.412698746,1,0.651356697,37.319989700,0.012210846,-0.003663063,0.097467422,5.584471948,0.000000000,-0.000000000,8.000000000,2.500000000,3.292989016,188.674372576,0.000000000,-2.820857763,2.000000000,0.500000000,-2.900548935,-166.189212243,0.000000000,2.581554413,1.000000000,0.500000000,-0.178721428,-10.239983528,0.000000000,0.422427684,0.500000000,0.200000003,0.651740074,37.341955589,0.000000000,0.000099993,0.000000000,0.100000001
2026-07-06 23:44:01.919,1783352641.919170856,33.013197015,1,1,32.997633880,1,0.006024858,5,1,0.005766061,5,1,0,0,0,0,1,1,1,1,1,1,0.005675477,-1.589265847,1.312569100,1.654005930,1,32.997538915,6,1,6,1:-0.006:-0.020|2:-1.843:0.764|3:-1.680:1.112|4:-1.685:1.809|5:-1.709:2.569|6:-0.827:2.882,1,20.802841845,ready,8,4,-1.685056000,1.809350000,1,20.802808924,1,received,0,-1.000000000,,0,-1.000000000,0,,1,0.097848892,5.606328554,-0.007326126,-0.026862144,1,3.266286135,187.144410202,-0.002442360,-2.782905579,1,-2.891775131,-165.686510320,-0.002442360,2.550426483,1,-0.171092033,-9.802851421,-0.007326126,0.407814026,1,0.651356697,37.319989700,-0.012210846,-0.003663063,0.097467422,5.584471948,0.000000000,-0.000000000,8.000000000,2.500000000,3.292989016,188.674372576,0.000000000,-2.820857763,2.000000000,0.500000000,-2.900548935,-166.189212243,0.000000000,2.581554413,1.000000000,0.500000000,-0.178721428,-10.239983528,0.000000000,0.422427684,0.500000000,0.200000003,0.651740074,37.341955589,0.000000000,0.000099993,0.000000000,0.100000001
2026-07-06 23:44:02.919,1783352642.919094324,34.013120504,1,1,33.997557369,1,0.006339862,5,1,0.005910412,5,1,0,0,0,0,1,1,1,1,1,1,0.005712649,-1.635996554,1.482109212,1.727685440,1,33.997462404,6,1,6,1:-0.006:-0.020|2:-1.843:0.764|3:-1.680:1.112|4:-1.685:1.809|5:-1.709:2.569|6:-0.827:2.882,1,21.802765334,ready,8,4,-1.685056000,1.809350000,1,21.802732413,1,received,0,-1.000000000,,0,-1.000000000,0,,1,0.098230362,5.628185159,-0.007326126,-0.080586433,1,3.266286135,187.144410202,-0.002442360,-2.782905579,1,-2.891775131,-165.686510320,0.002442360,2.550426483,1,-0.171092033,-9.802851421,-0.007326126,0.407814026,1,0.651356697,37.319989700,-0.012210846,-0.003663063,0.097467422,5.584471948,0.000000000,-0.000000000,8.000000000,2.500000000,3.292989016,188.674372576,0.000000000,-2.820857763,2.000000000,0.500000000,-2.900548935,-166.189212243,0.000000000,2.581554413,1.000000000,0.500000000,-0.178721428,-10.239983528,0.000000000,0.422427684,0.500000000,0.200000003,0.651740074,37.341955589,0.000000000,0.000099993,0.000000000,0.100000001
2026-07-06 23:44:03.919,1783352643.919029951,35.013056268,1,1,34.997493133,1,0.005994112,5,1,0.005865039,5,1,0,0,0,0,1,1,1,1,1,1,0.005696282,-1.650275985,1.652492675,1.706621776,1,34.997398168,6,1,6,1:-0.006:-0.020|2:-1.843:0.764|3:-1.680:1.112|4:-1.685:1.809|5:-1.709:2.569|6:-0.827:2.882,1,22.802701098,ready,8,4,-1.685056000,1.809350000,1,22.802668177,1,received,0,-1.000000000,,0,-1.000000000,0,,1,0.097467422,5.584471948,-0.021978378,-0.012209892,1,3.266286135,187.144410202,-0.007326126,-2.782905579,1,-2.891775131,-165.686510320,-0.002442360,2.564102173,1,-0.171092033,-9.802851421,-0.007326126,0.407814026,1,0.651356697,37.319989700,-0.036628723,-0.003663063,0.097467422,5.584471948,0.000000000,-0.000000000,8.000000000,2.500000000,3.292989016,188.674372576,0.000000000,-2.820857763,2.000000000,0.500000000,-2.900548935,-166.189212243,0.000000000,2.581554413,1.000000000,0.500000000,-0.178721428,-10.239983528,0.000000000,0.422427684,0.500000000,0.200000003,0.651740074,37.341955589,0.000000000,0.000099993,0.000000000,0.100000001
2026-07-06 23:44:04.919,1783352644.918950319,36.012976781,1,1,35.997413646,1,0.006492323,5,1,0.005834851,5,1,0,0,0,0,1,1,1,1,1,1,0.005574542,-1.659069242,1.637907570,1.706244317,1,35.997318681,6,1,6,1:-0.006:-0.020|2:-1.843:0.764|3:-1.680:1.112|4:-1.685:1.809|5:-1.709:2.569|6:-0.827:2.882,1,23.802621611,ready,8,4,-1.685056000,1.809350000,1,23.802588690,1,received,0,-1.000000000,,0,-1.000000000,0,,1,0.097467422,5.584471948,-0.021978378,-0.017093658,1,3.266286135,187.144410202,-0.007326126,-2.782905579,1,-2.891775131,-165.686510320,0.002442360,2.550426483,1,-0.171092033,-9.802851421,-0.007326126,0.407814026,1,0.651356697,37.319989700,-0.036628723,-0.003663063,0.097467422,5.584471948,0.000000000,-0.000000000,8.000000000,2.500000000,3.292989016,188.674372576,0.000000000,-2.820857763,2.000000000,0.500000000,-2.900548935,-166.189212243,0.000000000,2.581554413,1.000000000,0.500000000,-0.178721428,-10.239983528,0.000000000,0.422427684,0.500000000,0.200000003,0.651740074,37.341955589,0.000000000,0.000099993,0.000000000,0.100000001
2026-07-06 23:44:05.919,1783352645.918921471,37.012947625,1,1,36.997384490,1,0.006360992,5,1,0.005750981,5,1,0,0,0,0,1,1,1,1,1,1,0.005673385,-1.665237050,1.763866566,1.659467224,1,36.997289525,6,1,6,1:-0.006:-0.020|2:-1.843:0.764|3:-1.680:1.112|4:-1.685:1.809|5:-1.709:2.569|6:-0.827:2.882,1,0.105272498,pickup,8,4,-1.685056000,1.809350000,1,0.105234560,1,received,0,-1.000000000,,0,-1.000000000,0,,0,0.097467422,5.584471948,-0.007326126,-0.021978378,0,3.266286135,187.144410202,-0.002442360,-2.782905579,0,-2.891775131,-165.686510320,0.002442360,2.564102173,0,-0.171092033,-9.802851421,0.007326126,0.412698746,0,0.651356697,37.319989700,-0.012210846,-0.003663063,0.097467422,5.584471948,0.000000000,-0.000000000,8.000000000,2.500000000,3.292989016,188.674372576,0.000000000,-2.820857763,2.000000000,0.500000000,-2.900548935,-166.189212243,0.000000000,2.581554413,1.000000000,0.500000000,-0.178721428,-10.239983528,0.000000000,0.422427684,0.500000000,0.200000003,0.651740074,37.341955589,0.000000000,0.000099993,0.000000000,0.100000001
2026-07-06 23:44:06.918,1783352646.918847084,38.012873212,1,1,37.997310077,1,0.006454670,5,1,0.005841011,5,1,0,0,0,0,1,1,1,1,1,1,0.005714473,-1.664700566,1.749767186,1.655854645,1,37.997215112,6,1,6,1:-0.006:-0.020|2:-1.843:0.764|3:-1.680:1.112|4:-1.685:1.809|5:-1.709:2.569|6:-0.827:2.882,1,1.105198085,pickup,8,4,-1.685056000,1.809350000,1,1.105160147,1,received,0,-1.000000000,,0,-1.000000000,0,,1,0.097848892,5.606328554,0.007326126,-0.056165695,1,3.266286135,187.144410202,-0.002442360,-2.782905579,1,-2.891775131,-165.686510320,-0.002442360,2.564102173,1,-0.171092033,-9.802851421,0.007326126,0.407814026,1,0.651356697,37.319989700,-0.012210846,-0.003663063,0.097467422,5.584471948,0.000000000,-0.000000000,8.000000000,2.500000000,3.292989016,188.674372576,0.000000000,-2.820857763,2.000000000,0.500000000,-2.900548935,-166.189212243,0.000000000,2.581554413,1.000000000,0.500000000,-0.178721428,-10.239983528,0.000000000,0.422427684,0.500000000,0.200000003,0.651740074,37.341955589,0.000000000,0.000099993,0.000000000,0.100000001
2026-07-06 23:44:07.918,1783352647.918716908,39.012743082,1,1,38.997179947,1,0.006406580,5,1,0.005758684,5,1,0,0,0,0,1,1,1,1,1,1,0.005688664,-1.669381647,1.752663748,1.656328181,1,38.997084982,6,1,6,1:-0.006:-0.020|2:-1.843:0.764|3:-1.680:1.112|4:-1.685:1.809|5:-1.709:2.569|6:-0.827:2.882,1,2.105067955,pickup,8,4,-1.685056000,1.809350000,1,2.105030017,1,received,0,-1.000000000,,0,-1.000000000,0,,1,0.097848892,5.606328554,0.007326126,-0.026862144,1,3.266286135,187.144410202,-0.002442360,-2.782905579,1,-2.891775131,-165.686510320,-0.002442360,2.550426483,1,-0.171092033,-9.802851421,-0.021978378,0.407814026,1,0.651356697,37.319989700,-0.012210846,-0.006104946,0.097467422,5.584471948,0.000000000,-0.000000000,8.000000000,2.500000000,3.292989016,188.674372576,0.000000000,-2.820857763,2.000000000,0.500000000,-2.900548935,-166.189212243,0.000000000,2.581554413,1.000000000,0.500000000,-0.178721428,-10.239983528,0.000000000,0.422427684,0.500000000,0.200000003,0.651740074,37.341955589,0.000000000,0.000099993,0.000000000,0.100000001
2026-07-06 23:44:08.918,1783352648.918724060,40.012750334,1,1,39.997187199,1,0.006610171,5,1,0.005829046,5,1,0,0,0,0,1,1,1,1,1,1,0.005715009,-1.666132897,1.755011706,1.657120958,1,39.997092234,6,1,6,1:-0.006:-0.020|2:-1.843:0.764|3:-1.680:1.112|4:-1.685:1.809|5:-1.709:2.569|6:-0.827:2.882,1,3.105075207,pickup,8,4,-1.685056000,1.809350000,1,3.105037269,1,received,0,-1.000000000,,0,-1.000000000,0,,1,0.097467422,5.584471948,-0.021978378,-0.026862144,1,3.266286135,187.144410202,-0.002442360,-2.782905579,1,-2.891775131,-165.686510320,-0.002442360,2.564102173,1,-0.171092033,-9.802851421,-0.007326126,0.407814026,1,0.651356697,37.319989700,-0.012210846,-0.003663063,0.097467422,5.584471948,0.000000000,-0.000000000,8.000000000,2.500000000,3.292989016,188.674372576,0.000000000,-2.820857763,2.000000000,0.500000000,-2.900548935,-166.189212243,0.000000000,2.581554413,1.000000000,0.500000000,-0.178721428,-10.239983528,0.000000000,0.422427684,0.500000000,0.200000003,0.651740074,37.341955589,0.000000000,0.000099993,0.000000000,0.100000001
2026-07-06 23:44:09.918,1783352649.918647289,41.012673537,1,1,40.997110402,1,0.006593432,5,1,0.005845756,5,1,0,0,0,0,1,1,1,1,1,1,0.005711753,-1.658709815,1.750613333,1.659532767,1,40.997015437,6,1,6,1:-0.006:-0.020|2:-1.843:0.764|3:-1.680:1.112|4:-1.685:1.809|5:-1.709:2.569|6:-0.827:2.882,1,4.104998410,pickup,8,4,-1.685056000,1.809350000,1,4.104960472,1,received,0,-1.000000000,,0,-1.000000000,0,,1,0.097848892,5.606328554,-0.007326126,-0.031745911,1,3.266286135,187.144410202,-0.002442360,-2.782905579,1,-2.891775131,-165.686510320,-0.002442360,2.564102173,1,-0.171092033,-9.802851421,0.007326126,0.412698746,1,0.651356697,37.319989700,-0.012210846,-0.003663063,0.097467422,5.584471948,0.000000000,-0.000000000,8.000000000,2.500000000,3.292989016,188.674372576,0.000000000,-2.820857763,2.000000000,0.500000000,-2.900548935,-166.189212243,0.000000000,2.581554413,1.000000000,0.500000000,-0.178721428,-10.239983528,0.000000000,0.422427684,0.500000000,0.200000003,0.651740074,37.341955589,0.000000000,0.000099993,0.000000000,0.100000001
2026-07-06 23:44:10.918,1783352650.918549299,42.012575585,1,1,41.997012450,1,0.006308549,5,1,0.005750308,5,1,0,0,0,0,1,1,1,1,1,1,0.005637240,-1.653197824,1.749426899,1.657298750,1,41.996917485,6,1,6,1:-0.006:-0.020|2:-1.843:0.764|3:-1.680:1.112|4:-1.685:1.809|5:-1.709:2.569|6:-0.827:2.882,1,5.104900458,pickup,8,4,-1.685056000,1.809350000,1,5.104862520,1,received,0,-1.000000000,,0,-1.000000000,0,,1,0.097467422,5.584471948,-0.007326126,-0.026862144,1,3.266286135,187.144410202,-0.007326126,-2.782905579,1,-2.891775131,-165.686510320,-0.002442360,2.564102173,1,-0.171092033,-9.802851421,-0.021978378,0.412698746,1,0.651356697,37.319989700,0.012210846,-0.003663063,0.097467422,5.584471948,0.000000000,-0.000000000,8.000000000,2.500000000,3.292989016,188.674372576,0.000000000,-2.820857763,2.000000000,0.500000000,-2.900548935,-166.189212243,0.000000000,2.581554413,1.000000000,0.500000000,-0.178721428,-10.239983528,0.000000000,0.422427684,0.500000000,0.200000003,0.651740074,37.341955589,0.000000000,0.000099993,0.000000000,0.100000001
2026-07-06 23:44:11.918,1783352651.918516874,43.012543172,1,1,42.996980037,1,0.006356101,5,1,0.005779292,5,1,0,0,0,0,1,1,1,1,1,1,0.005699152,-1.661600579,1.749287930,1.656788404,1,42.996885072,6,1,6,1:-0.006:-0.020|2:-1.843:0.764|3:-1.680:1.112|4:-1.685:1.809|5:-1.709:2.569|6:-0.827:2.882,1,6.104868045,pickup,8,4,-1.685056000,1.809350000,1,6.104830107,1,received,0,-1.000000000,,0,-1.000000000,0,,1,0.097467422,5.584471948,-0.007326126,-0.026862144,1,3.266286135,187.144410202,-0.007326126,-2.769229889,1,-2.891775131,-165.686510320,-0.002442360,2.564102173,1,-0.171092033,-9.802851421,-0.007326126,0.412698746,1,0.651356697,37.319989700,0.012210846,-0.003663063,0.097467422,5.584471948,0.000000000,-0.000000000,8.000000000,2.500000000,3.292989016,188.674372576,0.000000000,-2.820857763,2.000000000,0.500000000,-2.900548935,-166.189212243,0.000000000,2.581554413,1.000000000,0.500000000,-0.178721428,-10.239983528,0.000000000,0.422427684,0.500000000,0.200000003,0.651740074,37.341955589,0.000000000,0.000099993,0.000000000,0.100000001
